#,"Name  of the Police Station , ADDRESS & Phone number",District
415,"Q' branch, Kanyakumari, District Police Office,
Meenakshipuram, (Near Mani Koondu),
Nagarcoil, Kanyakumari District.. Ph: 04652-220427 (TN Police Special Unit)",Kanyakumari
416,"EOW, Kanyakumari, Near Fire Service, Nagorcoil - 1. Ph: 0465 -2272110 (TN Police Special Unit)",Kanyakumari
417,"SJ & HR, Kanniakumari, Inspector of Police, Social Justice & Human Rights, DPO Complex, Kanniakumari.. Ph: 04652-275110 (TN Police Special Unit)",Kanyakumari
418,"Traffic(TIW), Kanyakumari -2, Traffic-investigation,Meenakshipuram pure  Road,kotter pa,Nagercoil. Ph: 06452-220637 (TN Police Special Unit)",Kanyakumari
419,"Traffic(TIW), Kanyakumari -3, Traffic-Nagercoil-reg, Meenakshipuram pure  Road,kotter pa,Nagercoil. Ph: 06452-220637 (TN Police Special Unit)",Kanyakumari
420,"Traffic(Enforcement PS), Kanyakumari, Trafic, Kannyakumari ps,complex. Ph: 04652-246324 (TN Police Special Unit)",Kanyakumari
421,"Traffic(Enforcement PS), Kanyakumari, Traffic-Martha dam,Old Theater Junction
 Martha dam. Ph: 04651-270028 (TN Police Special Unit)",Kanyakumari
422,"Traffic(Enforcement PS), Kanyakumari, Traffic-Nagercoil-reg, Meenakshipuram pure  Road,kotter pa,Nagercoil. Ph: 04652-220637 (TN Police Special Unit)",Kanyakumari
423,"Costal Security (Comm. Enq. No - 1093) , Kanyakumari, Colachel MPS,Colachel, Colachel (L & O) Police Station Campus, Kalkulam Taluk, Kanniyakumari District. Pin-629251. Ph: 04651-226100 (TN Police Special Unit)",Kanyakumari
424,"Railway Police Stn, NAGERCOIL RPS, NAGERCOIL RAILWAY STATION, NEGERCOIL 629 001.",Kanyakumari
425,"PEW, Kanyakumari , FIRE SERVICE COMPLEX OZHUGINASERY,NAGERCOIL. Ph: 04652-220377 (TN Police Special Unit)",Kanyakumari 
426,"PEW, Kanyakumari , Thingal Nager, Thuckkalai.. Ph: 04651-224877 (TN Police Special Unit)",Kanyakumari 
427,"PEW, Kanyakumari , North Street,,Marthandam. Ph: 04651-271198 (TN Police Special Unit)",Kanyakumari 
428,"Vengamedu Police Station, Vengamedu police station,Vangapalayam  karur district-pin- 639006. PH: Nil",Karur
429,"Karur  Town Police Station, Karur town police station, karur district-pin- 639001. PH: 04324-260100",Karur
430,"Pasumpathipalaym Police Station, Pasupathipalayam police station,karur district pin- 639004. PH: 04324-246416",Karur
431,"Chinnadharapuram Police Station, Chinnatharapuram police station, karur district   pin- 639202. PH: 04324-232229",Karur
432,"Velliyanai Police Station, Velliyanai police station, karur district-pin- 639118. PH: 04324-281240",Karur
433,"Aravakurichi Police Station, Aravakurichi police station, karur district-pin- 639201. PH: 04324-230026",Karur
434,"Velayuthanpalayam Police Station, Velayuthampalayam police station, karur district-pin- 639117. PH: 04324-270444",Karur
435,"K.Paramathi Police Station, Paramathi police station, karur district-pin- 639111. PH: 04324-283321",Karur
436,"Vengal Police Station, Vangal police station, karur district-pin- 639116. PH: 04324-228224",Karur
437,"Thennilai Police Station, Thennilai police station, karur district-pin- 639206. PH: 04324-237227",Karur
438,"Kulithalai Police Station, Kulithalai police station, karur district-pin- 639104. PH: 04323-222094",Karur
439,"Lalpettai Police Station, Lalapattai police station, sinthalavadi village karur district-pin- 639105. PH: 04323-242224",Karur
440,"Thogamalai Police Station, Thogamalai police station, karur district-pin- 621313. PH: 04323-252224",Karur
441,"Mayanoor Police Station, Mayanur police station, karur district-pin- 639108. PH: 04323-243326",Karur
442,"Chinnathamanipettai Police Station, Chinthamanipatti police station, karur district-pin- 621301. PH: 04323-251241",Karur
443,"Palaviduthi Police Station, Palaviduthi police station, karur district-pin- 621311. PH: 04332-209114",Karur
444,"Kulithalai AWPS Police Station, Kulithalai police station, karur district-pin- 639104. PH: 04323-224200",Karur
445,"Karur  AWPS Police Station, Karur town police station,  karur district-pin- 639001. PH: 04324-260505",Karur
446,"KARUR TOWN SUB DIVISION, VADIVEL NAGAR, KARUR – 639002.",Karur
447,KARUR RURAL SUB DIVISION AT ARAVAKURICHY & TALUK - 639201,Karur
448,"KULITHALAI SUB DIVISION, KULITHALAI TALUK – 639104",Karur
449,"Q' branch, Karur, No.23, Sivasakthi Nagar, 
Thanthonimalai, Karur-639 005.. Ph: 04324-256488 (TN Police Special Unit)",Karur
450,"EOW, Karur, Malar Garden, Shiva Sakthi Nagar, Thanthontri Malai, Karur. Ph: 0432-4255990 (TN Police Special Unit)",Karur
451,"PEW, Karur, Karur PEW, Unit-I, Salai Nagar,Gandhigramam,
Karur District,Pin- 639004.. Ph: 04324-242100 (TN Police Special Unit)",Karur
452,"PEW, Karur, Kulithalai PEW,Unit-II, 5/243, Railway By-pass Road, Annanagar, Kulithalai.
Pin-639104
. Ph: 04323-222985 (TN Police Special Unit)",Karur
453,"PEW, Karur, Aravakurichi PEW @ K.paramathi,
Near to Paramathi police station,
karur district
pin- 639111. Ph: 04324-283421 (TN Police Special Unit)",Karur
454,"SJ & HR, Karur, Inspector of Police, Social Justice & Human Rights, DPO Complex, Karur.. Ph: 04328-255899 (TN Police Special Unit)",Karur
455,"Traffic(Enforcement PS), Karur, Karur Bus stand, Karur.. Ph: 96009-29012 (TN Police Special Unit)",Karur
456,"Railway Police Stn, GOLDEN ROCK RPOP,  GOLDEN ROCK RAILWAY STATION, TRICHY 620 004.                    KARUR OP, KARUR RAILWAY STATION,  KARUR 639 001 ",Karur
457,"ANCHETTY Police Station, INSPECTOR OF POLICE, HOGNAKKAL ROAD, ANCHETTY.. PH: 04347 - 236220",Krishnagiri
458,"BAGALUR Police Station, SUB-INSPECTOR OF POLICE,BAGALUR ,BERIGAI ROAD,BELATHUR POST,BAGALUR.. PH: 04344 - 254121",Krishnagiri
459,"BAGALUR HUDCO Police Station, INSPECTOR OF POLICE,HUDCO, NEAR BATHALAPALLI MARKET,HOSUR TO KRISHNAGIRI NH ROAD,HOSUR. . PH: 04344 - 242720",Krishnagiri
460,"BARGUR Police Station, SUB INSPECTOR OF POLICE,KRISHNAGIRI MAIN ROAD BARGUR ,. PH: 04343 - 265540",Krishnagiri
461,"BARUR Police Station, SUB INSPECTOR OF POLICE,2/419 NAGARASAMPATTY ROAD, BARUR. PH: 04341 - 254226",Krishnagiri
462,"BERIGAI Police Station, SUB-INSPECTOR OF POLICE,BERIGAI  POLICE STATION STREET,3 rd WARD.BERIGAI.. PH: 04344 - 253521",Krishnagiri
463,"DENKANIKOTTAI Police Station, SUB INSPECTOR OF POLICE, DENKANIKOTTAI , ANJEETY MAIN ROAD, TALUK OFFICE COMPLEX,DENKANIKOTTAI. . PH: 04347 - 235045",Krishnagiri
464,"GURUPARAPALLI Police Station, SUB-INSPECTOR OF POLICE,GURUBARAPALLI ,BANGALORE ROAD,GURUBARAPALLI,. PH: 04343 - 245433",Krishnagiri
465,"KALLAVI Police Station, SUB INSPECTOR OF POLICE, PATTALAMMAN KOIL STREET, KALLAVI. . PH: 04341 - 244434",Krishnagiri
466,"KANDIKUPPAM Police Station, SUB INSPECTOR OF POLICE,KRISHNAGIRI MAIN ROAD KANDIKUPPAM.. PH: 04343 - 268405",Krishnagiri
467,"KAVERIPATTINAM Police Station, INSPECTOR OF POLICE,DHARMAPURI MAIN ROAD,KAVERIPATTINAM .. PH: 04343 - 250033",Krishnagiri
468,"KELAMANGALAM Police Station, SUB INSPECTOR OF POLICE, NEAR BUS STAND, KELAMANGALAM. . PH: 04347 - 232226",Krishnagiri
469,"HOSUR Police Station, INSPECTOR OF POLICE,COURT COMPLEX, NEAR TALUK OFFICE ,TALUK OFFICE ROAD,HOSUR.. PH: 04344 - 222634",Krishnagiri
470,"KRISHNAGIRI TALUK Police Station, SUB-INSPECTOR OF POLICE,KRISHNAGIRI TALUK ,RAYAKOTTAI ROAD,KRISHNAGIRI .. PH: 04343 - 225626",Krishnagiri
471,"KRISHNAGIRI TOWN Police Station, INSPECTOR OF POLICE,KRISHNAGIRI TOWN,BANGALORE MAIN ROAD,NEAR TALUK OFFICE,KRISHNAGIRI.. PH: 04343 - 236052",Krishnagiri
472,"MADAGIRI Police Station, SUB-INSPECTOR OF POLICE          MATHIGIRI , NEAR MATHIGIRI BUS-STAND,  DENKANIKOTTAI ROAD,MATHIGIRI.. PH: 04344 - 262686",Krishnagiri
473,"MAHARAJAKADAI Police Station, INSPECTOR OF POLICE,NADU VEETHI STREET,MAHARAJAKADAI .. PH: 04343 - 241445",Krishnagiri
474,"MATHUR Police Station, INSPECTOR OF POLICE,MATHUR TO THIRUPATHUR MAIN ROAD,MATHUR. . PH: 04341 - 256240",Krishnagiri
475,"NAGARASAMPATTI Police Station, SUB INSPECTOR OF POLICE, PHC BUILDING,CHELLAMPATTY ROAD, NAGARASAMPATTY. PH: 04343 - 258070",Krishnagiri
476,"POCHAMPALLI Police Station, INSPECTOR OF POLICE ,1/189, DHARMAPURI MAIN ROAD, POCHAMPALLI .. PH: 04341 - 252324",Krishnagiri
477,"RAYAKOTTAI Police Station, SUB INSPECTOR OF POLICE. DHARMAPURI MAIN ROAD, RAYAKOTTAI .. PH: 04348 - 232453",Krishnagiri
478,"SAMAL PATTY Police Station, SUB INSPECTOR OF POLICE, UTHANGARAI TO KRISHNAGIRI MAIN ROAD,SAMALPATTY. . PH: 04344 - 245600",Krishnagiri
479,"SHOOLAGIRI Police Station, INSPECTOR OF POLICE,SHOOLAGIRI ,2/73,BERIGAI ROAD, SHOOLAGIRI. . PH: 04344 - 252240",Krishnagiri
480,"SINGARAPETTAI Police Station, INSPECTOR OF POLICE,OPP DHARMARAJA STREET ,SINGARAPETTAI TO PULIYANUR ROAD,SINGARAPETTAI.. PH: 04341 - 242330",Krishnagiri
481,"SIPCOT Police Station, SUB-INSPECTOR OF POLICE,SIPCOT  BANGALORE NH-7 ROAD,SIPCOT INDUSTRIAL AERIA.SIPCOT.. PH: 04344 - 276978",Krishnagiri
482,"THALLY Police Station, SUB INSPECTOR OF POLICE, NEAR G.H.S.SCHOOL,THALLY.. PH: 04347 - 234233",Krishnagiri
483,"UTHNNANAPALLI Police Station, SUB INSPECTOR OF POLICE, HOSUR TO DHARMAPURI MAIN ROAD, UTHANAPALLI. . PH: 04347 - 256038",Krishnagiri
484,"UTHANGARAI Police Station, INSPECTOR OF POLICE, KATCHERI ROAD,UTHANGARAI. . PH: 04341 - 220037",Krishnagiri
485,"VEPPANAPALLI Police Station, SUB-INSPECTOR OF POLICE,VEPPANAPALLI ,KGF ROAD,VEPPANAPALLI, . PH: 04343-260434",Krishnagiri
486,"KRP DAM Police Station, SUB-INSPECTOR OF POLICE,K.R.P.DAM  KRPDAM PARK ROAD, KRISHNAGIRI TALUK.. PH: 04343 - 240415",Krishnagiri
487,"DENKANIKOTTAI -AW Police Station, INSPECTOR OF POLICE ,AW ,33 SRO STREET ,DENKANIKOTTAI.. PH: 04347 - 235847",Krishnagiri
488,"BARGUR AW Police Station, INSPECTOR OF POLICE ,AW   57,KRISHNAGIRI MAIN ROAD,BARGUR.. PH: 04343 - 265520",Krishnagiri
489,"HOSUR- AW Police Station, INSPECTOR OF POLICE,AW HOSUR,TALUK OFFICE COMPLEX ,TALUK OFFICE ROAD,HOSUR.. PH: 04344 - 221100",Krishnagiri
490,"KRISHNAGIRI -AW Police Station, INSPECTOR OF POLICE ,AW BANGALORE MAIN ROAD ,KRISHNAGIRI.. PH: 04343 - 226602",Krishnagiri
491,"DY. SUPDT. OF POLICE, KRISHNAGIRI SUB-DIVISION, NEAR GBHSSCHOOL, OLDPET ROAD, KRISHNAGIRI, 635001    ",Krishnagiri
492,"DY.SUPDT. OF POLICE, BARGUR SUB-DIVISION,               2/133 INDIRA NAGAR,         BRG MADHEPALLI,         BARGUR.  PIN 635 105. ",Krishnagiri
493,"DY.SUPDT. OF POLICE, UTHANGARAI SUB-DIVISION, 38/100, PERIYAR NAGAR, UTHANGARAI  PIN 635 201 ",Krishnagiri
494,"DY.SUPDT. OF POLICE,   HOSUR SUB-DIVISION, DENKANIKOTTAI ROAD,    NEAR RAILWAY STATION, HOSUR.   PIN  635 109",Krishnagiri
495,"DY.SUPDT. OF POLICE, DENKANIKOTTAI SUB-DIVISION, THEERPETTAI ROAD, DENKANIKOTTAI PIN 635 107",Krishnagiri
496,"CSCID, Krishnagiri, Inspector of Police, CSCIO,
Thandekuppam,07/427,Near Hotal Tamilnadu,Madras Main Road, Krishnagiri.. Ph: 04343-231835 (TN Police Special Unit)",Krishnagiri
497,"Q' branch, Krishnagiri, TQ Branch - Inspector of Police,
Q Branch CID,TNHP I phase,H-100 Rayakottai Road, Near RTO Office,
Krishnagiri-1. Ph: 04343-225266 (TN Police Special Unit)",Krishnagiri
498,"CCIW(EOW), Krishnagiri, Inspector of Police, CEIW,
 54,Bairappa Road,Near Anand Theatre ,
Krishnagiri.. Ph: 04343-231400 (TN Police Special Unit)",Krishnagiri
499,"PEW, Krishnagiri,  Krishnagiri PEW, D.No.2/1641, Ananad nagar, Opp. To Court Buildings at Betha Thalapalli, Krishnagiri Dist - 635 001. Ph: 9443081958
9789243793 (TN Police Special Unit)",Krishnagiri
500,"PEW, Krishnagiri, Hosur PEW, D.No.6/120, TNHB (HIG), Opp. Railway Station, Hosur - 635 109. Ph: 04344 - 261101 (TN Police Special Unit)",Krishnagiri
501,"SJ & HR, Krishnagiri, Inspector of Police, Social Justice & Human Rights, DPO Complex, Krishnagiri.. Ph: 04343-239784 (TN Police Special Unit)",Krishnagiri
502,"Traffic(TIW), Krishnagiri -1, Hosur Trafic Investigation Wing . Ph:  (TN Police Special Unit)",Krishnagiri
503,"Traffic(Enforcement PS), Krishnagiri , Krishnagiri Traffic. Ph: 04343 - 236235 (TN Police Special Unit)",Krishnagiri 
504,"Kodaiputhur Police Station, TNHB Colony, Kailer Nagar, Madurai  Pin – 625018. PH: 0452-2667000",Madurai
505,"Melavalavu Police Station, 4/53, Panchayat Board Building, Melur Natham Main Road, Melavalavu, Madurai -625 014. PH: 0452-2426100",Madurai
506,"M.Chadirapatty Police Station, 134/05, Natham Main Road, M.Chadirapatty, Madurai -625 014. PH: ",Madurai
507,"Melur Police Station, Melur P S, Taluk office Campus, Melur Town,Pin Code: 625 105. PH: 0452-2415183",Madurai
508,"Appanthirupathi Police Station, Appanthirupathi PS 134/05, Alagarkoil  Main Road, Madurai – 625 007. PH: ",Madurai
509,"Keelavalavu Police Station, Keelavalavu P S Door No. 2/187  Melur – Thiruppadur main road, Keelavalavu.Pin Code: 625102.. PH: 0452-2428222",Madurai
510,"Othakadai Police Station, Othakadai Police Station 5/8- Narasingam road, Othakadai, Madurai District. Pin - 625 107. PH: 0452-2424965",Madurai
511,"Kottampatty Police Station, Kottampatti Police Station Door No. 5/W/102.3,   Kottampatti bus stand  Pin:625 103. PH: 04544-230439",Madurai
512,"Samayana0llur Police Station, Samayanallur PS Dindigual NH Road, Samayanallur, Madurai 625 402. PH: 0452-2463415",Madurai
513,"Kadupatti Police Station, Kadupatti Police Station, Govt. New type building, Kadupatti, Devangar chettiar school (opp)Kaadupatti,vadipatti taluk, Madurai dist Pin: 625 207. PH: 04543-253248",Madurai
514,"Sholavandan Police Station, Sholavandan  Police Station 188/D,Sholavandan, Vadipatti,Taluk,  Madurai District. PIN: 625 214. PH: 04543-258226",Madurai
515,"Vadipatti Police Station, Vadipatti Police Station, Vadipatti ,Vadipatti Taluk Madurai District. PIN: 625 218. PH: 04543-254228",Madurai
516,"Alanganallur Police Station, Alanganallur PS Alanganallur, Vadipatti Taluk,  Madurai District.PIN:625 501. PH: 04543-245226",Madurai
517,"Nagamalai  Police Station, Nagamalaipudukottai PS 7/724, Radhakrishnan street, Nagamalaipudukottai, Madurai  PIN: 625 019. PH: 0452-2458484",Madurai
518,"Usilampatti Taluk Police Station, Usilampatti Batlagunduroad Usilampatti,Pin.625532. PH: 0452-252835",Madurai
519,"Usilampatti Town Police Station, Usilampatti Town PS Batlagunduroad Usilampatti,Pin.625532. PH: 0452-252145",Madurai
520,"Uthappanayakkanur Police Station, Uthapanaickanur PS Vikkiramangalam road Uthapanaickanur,Pin.625537. PH: 04552-245224",Madurai
521,"Elumalai Police Station, Elumalai.PS Elumalai,Pin.625535. PH: 04552-246226",Madurai
522,"T. Ramanathapuram Police Station, T.Ramanathapuram.PS T.Ramanathapuram Pin.625535. PH: 04552-246227",Madurai
523,"M. Kallupatti Police Station, M.Kallupatti.PS M.Kallupatti,Pin.625532. PH: 04552-246236",Madurai
524,"Checkanurani Police Station, Checkanurani PS Madurai to Theni road  Checkanurani,Pin.625514. PH: 04549-287229",Madurai
525,"Valendur Police Station, Valandur.PS Chokkathevanpatti Valandur.,Pin.625539. PH: 04552-423231",Madurai
526,"Vikkramangalam Police Station, Vikkiramangalam.PS Vikkiramangalam Pin.625207. PH: 04543-253228",Madurai
527,"Thirumangalam   Town Police Station, Thirumangalam Town P.S. Madurai Road, Thirumangalam,Pin: 625706. PH: 04549-280561",Madurai
528,"Thirumangalam Taluk Police Station, Thirumangalam Taluk Police Station,  D.No.52/57B Sholavandan Road,Thirumangalam Pin: 625 706.. PH: 04549-280671",Madurai
529,"Sindupatti Police Station, Sindupatty Police Station, Usilampatti Main Road, Sindupatty,Pin: 625529.. PH: 04552-247211",Madurai
530,"T. Kallupatti Police Station, T.Kallupatti PS, Opposite to bus stand, T.Kallupatti. PIN – 625 702. PH: 04549-272234",Madurai
531,"Kalligudi Police Station, Kalligudi Police Station 6/360 Virudhunagar Road, Kalligudi,Pin: 626701. PH: 04549-278523",Madurai
532,"Peraiyur Police Station, Peraiyur PS, Near Bus stand, Peraiyur. PIN – 625 703. PH: 04549-275628",Madurai
533,"Saptur Police Station, Saptur PS,  D.No. 1/212, Pallivasal street, Saptur (Po)PIN – 625 705. PH: 04552-249222",Madurai
534,"Sedaipatti Police Station, Sedapatti PS, Usilai main road, Sedapatti (Po) PIN – 625 527. PH: 04552-244224",Madurai
535,"Villur Police Station, Villur PS, D. No. 9/23, Kaliamman kovil street,  Villur (Po)PIN – 625 707. PH: 04549-278696",Madurai
536,"Thirupparankundram Police Station, ThirupparankundramPS, GSTRoad, Thirupparankundram, PIN-625005. PH: 0452-2487736",Madurai
537,"Avaniapuram Police Station, Avaniyapuram P S,Thirupparankundram Road, Avaniyapuram  PIN – 625012. PH: 0452-2671168",Madurai
538,"Perungudi Police Station, Perungudi P S,Air port Road, Perungudi, Madurai  PIN – 625022. PH: 0452-2690474",Madurai
539,"Thirunagar Police Station, Thirunagar P S,Poonga street,  Thirunagar, PIN-625006. PH: 0452-2487783",Madurai
540,"Silaiman Police Station, Silaiman Police Station D.No.158- Ramnad main road, Silaiman, Madurai District. Pin – 625 201. PH: 0452-2465457",Madurai
541,"Karappayoorani Police Station, Karuppayurani Police Station Ser No. 1/3- Near Pandikovil,  Ring road, Madurai.  Pin - 625 020. PH: 0452-2532202",Madurai
542,"Oomachikulam Police Station, Oomachikulam Police Station. 1/4-Thirumalpuram Natham main road, Oomachikulam. Madurai District - 14.. PH: 0452-2689273",Madurai
543,"Palemedu Police Station, Palamedu PS Palamedu, Hindu Nadar Uravin murai building, Vilakkuthoor near Vadipatti taluk, Madurai Dist. PIN:625 503. PH: 04543-246268",Madurai
544,"Koodakoil Police Station, Koodakovil Police Station, No.32 Maiyamman Kovil Street, Koodakovil. Pin: 625022.. PH: 04549-279300",Madurai
545,"Melur WPS Police Station, AW P S, Door No.43, Channel Road,Opp. State bank of India, Melur Town,Pin Code: 625 105. PH: 0452-2418090",Madurai
546,"Samayanallur WPS Police Station, Inspector of Police,  All women PS. Near V.V.D. Hospital,  Samayanallur,Madurai District PIN: 625 402. PH: 0452-2463536",Madurai
547,"Usilampatti WPS Police Station, AWPS Usilampatti Near TNSTC deppo,  Usilampatti,Pin.625532. PH: 04552-253510",Madurai
548,"Thirumangalam WPS Police Station, All Women Police Station,  D.No.5/2 Jawahar Nagar, 10th Street, Ward No.7, Thirumangalam.,Pin: 625706.. PH: 04549-280361",Madurai
549,"Thirupparankundram WPS Police Station, All Women P S, GST Road,  Thirupparankundram,PIN -625005. PH: 0452-2487725",Madurai
550,"B1   Vilakhuthoon Police Station, East masi  st. 625001. PH: 0452-2322059",Madurai
551,"B2   Sri Meenakshi Amman Temple Police Station, South chithirai st. 625001. PH: 0452-2344007",Madurai
552,"Theppakulam Police Station, Theppkkulam east st 625009. PH: 0452-2310144",Madurai
553,"C2 Keeraithurai Police Station, Nallamuthu pillai road 625001. PH: 0452-2670298",Madurai
554,"South Gate Police Station, Town South Gate, Theppkkulam east st 625009. PH: 0452-2337041",Madurai
555,"D2 Jaithindpuram Police Station, Solaialagu puram main road 625011. PH: 0452-2671871",Madurai
556,"G1 Town North  (Thilagar Thidal) Police Station, Town North, Theppkkulam east st 625009. PH: 0452-2341723",Madurai
557,"G2 Karimedu Police Station, Melappon nagaram road 625016. PH: 452",Madurai
558,"E1 Thideernagar Police Station, Muthupalam  road     625001. PH: 0452-2336665",Madurai
559,"F1 Subramaniapuram Police Station, TPK main road vasantha nagar  625003. PH: 0452-2600560",Madurai
560,"F2  S.S. Colony Police Station, Thomos colony 625016. PH: 0452-2600928",Madurai
561,"M1 Thallakulam Police Station, Theppkkulam east st 625009. PH: 0452-2538015",Madurai
562,"J1 Sellur Police Station, Ayanar kovil st. 625002. PH: 0452-2651384",Madurai
563,"J2 Mathichiyam Police Station, Vaigai vadakarai,rr mandabam 625002. PH: 0452-2533905",Madurai
564,"K1 Anna Nagar Police Station, K.K.Nagar main road 625020. PH: 0452-2533247",Madurai
565,"K. Pudur Police Station, Ioorthu nagar 2nd cross st. 625007. PH: 0452-2561568",Madurai
566,"E4  GRH  ps Police Station, GRH  complex ,korippalayam 625002. PH: 0452-2533806",Madurai
567,"AWPS  North Police Station, Racecourseroad,chinnachokkikulam  625002. PH: 0452-2538893",Madurai
568,"AWPS  South Police Station, Southveli st. 625001. PH: 0452-2338300",Madurai
569,"AWPS  Town Police Station, TPK road control room complex 625001. PH: 0452-2330031",Madurai
570,"MELUR SUB-DIVISION OFFICE
DOOR NO.1/89 
2/B, GANDHI NAGAR 2ND STREET, MELUR.
PIN CODE: 625106",Madurai
571,"SAMAYANALLUR SUB-DIVISION,  OFFICE OF THE DY.SUPDT.OF POLICE, SAMAYANALLUR, MADURAI DISTRICT. PIN: 625402",Madurai
572,"USILAMPATTI SUBDIVISION,KAVANDANPATTI ROAD ,USILAMPATTI PIN.625532",Madurai
573,"OFFICE OF THE DY.SUPDT.OF POLICE, D.NO.346 MADURAI ROAD, THIRUMANGALAM.",Madurai
574,"PERAIYUR SUB -DIVISION OFFICE, PERAIYUR POLICE STATION CAMPUS, NEAR BUS STAND, PERAIYUR. PIN – 625 703",Madurai
575,"OFFICE OF THE DEPUTY SUPERINTENDENT OF POLICE, THIRUPPARANKUNDRAM SUBDIVISION, GSTROAD, THIRUPPARANKUNDRAM, MADURAI DISTRICT, MADURAI. PIN-625005",Madurai
576,"OOMACHIKULAM SUB-DIVSION, 3/440-INDIAN BANK COLONY, NARAYANAPURAM, MADURAI. PIN - 625 014",Madurai
577,"COP, SOUTH KARA KOODAL STREET,MADURAI - 625 001",Madurai
578,"AC OF POLICE, TOWN L&O, KAJEMAR STREET, NEAR CONTROL ROOM,                      MADURAI - 625 001",Madurai
579,"AC OF POLICE, , CRB, CONTROL ROOM , TPK ROAD, MADURAI - 625 001",Madurai
580,"AC OF POLICE, , TOWN CRIME, B1, VIILAKKUTHOON PS UPSTAIRS, EAST MASI STREET, MADURAI - 625 001",Madurai
581,"AC OF POLICE, , THILAGAR THIDAL L&O, C1, THIDEERNAGAR P.S. UPSTARIS, OPP MELAVASAL,  MADURAI CITY - 625 001",Madurai
582,"AC OF POLICE, , THILAGAR THIDAL (CRIME), C1, THIDEERNAGAR P.S. UPSTARIS, OPP MELAVASAL, MADURAI CITY - 625 001",Madurai
583,"AC OF POLICE, , THALLAKULAM (L&O), T1, THALLAKULAM UPSTARIS, RACE COURSE ROAD, MADURAI CITY - 625 014",Madurai
584,"AC OF POLICE, , THALLAKULAM (CRIME), T1, THALLAKULAM UPSTARIS, RACE COURSE ROAD, MADURAI CITY - 625 014",Madurai
585,"AC OF POLICE, , ANNA NAGAR                       (L & O), D.NO.46, K.K.NAGAR, MADURAI CITY - 625 020",Madurai
586,"AC OF POLICE, , ANNA NAGAR           (CRIME), D.NO.46, K.K.NAGAR,                   MADURAI CITY - 625 020",Madurai
587,"Video Piracy Cell , Madurai, Samraj Bhavan, 5/102, Bhavani Street, Aathiulam, Madurai - 625 014. Ph: 0452 - 2564868 (TN Police Special Unit)",Madurai
588,"Video Piracy Cell , Madurai, No-30, Sarojini Street, Chinna Shokkigulam, Madurai - 2. Ph: 0452-2532791 (TN Police Special Unit)",Madurai
589,"CSCID, Madurai, Flot No 349, Karpagam Nagar, 11 th Street, K.Puthur, Madurai . Ph: 0452 - 2580140 (TN Police Special Unit)",Madurai
590,"Q' branch, Madurai rural, No.1, Santhosh Nagar, 
Thirunagar,  7th Stop, Madurai-625 006.. Ph: 0452-2487640 (TN Police Special Unit)",Madurai
591,"EOW, Madurai, 158, Anna Nagar Fourth cross street, Madurai - 20. Ph: 0452-2532161 (TN Police Special Unit)",Madurai
592,"CCIW(EOW), Madurai, 158,4th North Cross Street, 
Anna Nagar, Madurai -20.. Ph: 0452-2532161 (TN Police Special Unit)",Madurai
593,"PEW, Madudrai City , PEW, Crime Branch, TPK Road,  Madurai City – 625 001. Ph: 2323323 & 2334770 (TN Police Special Unit)",Madurai
594,"SJ & HR, Madurai, Inspector of Police, Social Justice & Human Rights, DPO Complex, Madurai... Ph: 0452-2344101 (TN Police Special Unit)",Madurai
595,"SJ & HR, Madurai City, Inspector of Police, Social Justice & Human Rights, DPO Complex, Madurai City.. Ph: 0452-2344860 (TN Police Special Unit)",Madurai
596,"Traffic(TIW), Madurai City-3, Office of the Dy.Commr.of Police, Traffic, Control Room Complex, T.P.K. Road, Madurai – 625 001.. Ph: 2335565 (TN Police Special Unit)",Madurai
597,"Traffic(TIW), Madurai City-3, Office of the Asst.Commr.of Police,Town Traffic,  C1 Thideer Nagar P.S., Building, 
Madurai – 625 001.. Ph: 2335198 (TN Police Special Unit)",Madurai
598,"Traffic(TIW), Madurai City-3, Office of the Asst.Commr.of Police,Tallakulam Traffic, 
D2  Sellur P.S., Building, 
Madurai – 625 002.. Ph: 2536510 (TN Police Special Unit)",Madurai
599,"Traffic(TIW), Madurai District -3, Traffic National Highway Police Station, Old DSP Office, Samayanallur, . Ph: 0452-2464508 (TN Police Special Unit)",Madurai
600,"Traffic(TIW), Madurai District -3, Traffic National High way Police Station, 
Near Kaval Samuthayakoodam,
Thirumangalam, 
. Ph: 04549-280571 (TN Police Special Unit)",Madurai
601,"Traffic(Enforcement PS), Madurai city, Office of the Inspr.of Police,
Traffic South, C1 Thideer Nagar P.S., Building, 
Madurai – 625 001.. Ph: 9965865871 (TN Police Special Unit)",Madurai
602,"Traffic(Enforcement PS), Madurai city, Office of the Inspr.of Police,
Traffic South II
C1 Thideer Nagar P.S., Building, 
Madurai – 625 001.. Ph: 9443544831 (TN Police Special Unit)",Madurai
603,"Traffic(Enforcement PS), Madurai city, Office of the Inspr.of Police,
Traffic East,B3  Teppakualm P.S., Building, 
Madurai – 625 009.. Ph: 9443477392 (TN Police Special Unit)",Madurai
604,"Traffic(Enforcement PS), Madurai city, Office of the Inspr.of Police,
Traffic Central,B2 Temple P.S., Building Complex
Madurai – 625 001.. Ph: 9842036167 (TN Police Special Unit)",Madurai
